subject,item,accuracy,latency,length,frequency
14,vole,0,510,4,1.29
14,vowel,1,440,5,4.01
14,wagon,1,745,5,5.99
14,wallet,1,518,6,5.99
14,wand,1,943,4,1.52
14,warden,1,515,6,7.65
14,warren,1,652,6,8.85
14,wasp,1,543,4,2.58
14,watt,1,579,4,6.55
14,weald,0,487,5,1.42
14,wealth,1,432,6,38.32
14,weapon,1,563,6,19.82
14,weasel,1,430,6,1.41
14,week,1,554,4,322.2
14,whim,1,588,4,2.49
14,wick,0,701,4,1.91
14,wife,1,527,4,171.06
14,wight,1,886,5,4.14
14,window,1,404,6,105.88
14,woe,1,528,3,1.87
14,womb,1,496,4,3.92
14,wool,0,458,4,17.83
14,wren,1,602,4,2.19
14,writ,1,610,4,5.52
14,yang,1,573,4,2.01
14,yankee,1,573,6,1.2
14,yard,1,603,4,32.67
14,yew,1,633,3,2.69
14,zeal,1,562,4,3.35
14,zen,0,490,3,4.3
14,zinc,1,1241,4,4.42
14,zoo,1,420,3,7.68
15,ace,1,383,3,19.24
15,acorn,1,638,5,2.38
15,ale,1,469,3,6.63
15,almond,1,469,6,3.3
15,amir,0,1033,4,1.27
15,amp,1,513,3,6.79
15,angel,1,447,5,15.17
15,anna,0,484,4,27.87
15,ant,1,468,3,4.43
15,anthem,0,396,6,3.07
15,antics,1,627,6,2.46
15,apex,1,949,4,3.21
15,april,1,460,5,147.07
15,apron,1,465,5,4.95
15,apse,0,729,4,1.23
15,aria,1,955,4,1.59
15,ark,1,541,3,3.25
15,ash,1,565,3,12.63
15,aspect,1,425,6,43.52
15,asset,1,533,5,20.46
15,asthma,1,489,6,6.53
15,athlete,1,441,7,3.66
15,atlas,1,539,5,2.59
15,aunt,1,589,4,30.68
15,aura,1,466,4,4.18
15,autumn,1,515,6,39.18
15,babe,1,516,4,2.01
15,bailiff,1,758,7,1.84
15,ballad,1,623,6,1.97
15,ballet,1,430,6,12.61
15,barn,1,472,4,13.33
15,baron,1,745,5,7.95
15,basalt,1,639,6,1.13
15,basin,1,456,5,12.17
15,basis,1,696,5,144.49
15,basket,1,471,6,13.51
15,beak,1,504,4,2.92
15,bean,1,435,4,5.34
15,beck,0,827,4,6.08
15,bee,1,570,3,5.23
15,beer,1,645,4,33.16
15,berry,1,514,5,4.71
15,beryl,0,541,5,3.32
15,beta,1,542,4,6.58
15,bird,1,457,4,39.55
15,biscuit,1,398,7,5.79
15,bishop,1,554,6,46.33
15,blah,0,404,4,4.39
15,bliss,1,485,5,3.9
15,boar,1,718,4,3.92
15,bog,1,493,3,3.58
15,boon,0,463,4,2.95
15,borough,1,662,7,19.15
15,bout,1,500,4,4.13
15,bracken,1,725,7,2.35
15,bran,1,415,4,1.77
15,bread,1,470,5,37.7
15,brick,1,575,5,18.61
15,briton,0,477,6,2.49
15,brooch,1,549,6,2.03
15,broom,1,474,5,3.32
15,broth,1,530,5,1.49
15,brothel,1,489,7,1.65
15,brow,1,488,4,7.86
15,brunt,1,713,5,2.21
15,bulb,1,479,4,4.5
15,bullet,1,570,6,7.17
15,bun,1,635,3,2.58
15,burton,0,538,6,8.18
15,cad,1,623,3,2.81
15,cadet,1,486,5,2.04
15,cairn,0,656,5,1.49
15,calf,1,510,4,6.48
15,cam,1,439,3,4.25
15,camel,1,565,5,4.19
15,campus,1,532,6,6.29
15,canal,1,520,5,21.63
15,candle,1,456,6,8.02
15,canon,1,571,5,9.91
15,canteen,1,494,7,5.64
15,canyon,1,823,6,2.54
15,cape,1,465,4,9.93
15,carcass,0,476,7,1.4
15,carton,1,570,6,1.57
15,caste,1,507,5,2.54
15,cello,1,491,5,1.92
15,census,1,592,6,10.37
15,cereal,1,535,6,4.77
15,chalet,0,423,6,1.27
15,cheddar,1,519,7,1.47
15,cheese,1,471,6,25.89
15,chef,1,432,4,7
15,chess,1,492,5,7.03
15,child,1,523,5,243.97
15,chin,1,589,4,16.11
15,choir,1,523,5,10.12
15,chore,1,650,5,1.44
15,chrome,1,423,6,1.93
15,cigar,1,503,5,4.9
15,circus,1,544,6,7.6
15,clause,1,559,6,36.32
15,clay,1,407,4,15.99
15,col,0,488,3,3.65
15,college,1,469,7,102.39
15,comet,1,547,5,2.64
15,condom,1,517,6,2.54
15,conduit,1,653,7,1.73
15,consul,1,775,6,2.09
15,convent,1,476,7,5.51
15,copse,0,669,5,1.25
15,cordon,0,842,6,1.61
15,cortex,1,540,6,3.69
15,costume,1,491,7,6.73
15,cotton,1,603,6,24.4
15,coup,1,473,4,16.97
15,coupon,1,476,6,5.81
15,cousin,1,568,6,18.09
15,cove,0,480,4,2.85
15,crag,1,512,4,4
15,creek,1,546,5,3.18
15,croft,0,666,5,2.54
15,crust,1,429,5,6.64
15,crux,0,432,4,2.23
15,crypt,1,650,5,3.54
15,crystal,1,469,7,21.11
15,culprit,1,538,7,1.97
15,cult,1,503,4,9.11
15,curfew,1,497,6,2.47
15,dad,1,516,3,73.2
15,debt,1,461,4,54.15
15,deceit,1,599,6,2.15
15,deed,1,483,4,6.63
15,delta,1,630,5,6.85
15,demon,1,479,5,3
15,den,1,545,3,4.86
15,depot,1,474,5,6.93
15,desk,0,316,4,45.15
15,dessert,1,477,7,3.1
15,diesel,1,506,6,12.97
15,digit,1,612,5,2.04
15,disc,1,559,4,16.24
15,disco,1,489,5,7.62
15,dolphin,1,570,7,7.81
15,dome,1,456,4,6.52
15,door,1,448,4,253.65
15,dough,1,398,5,3.25
15,drama,1,599,5,35.58
15,drought,1,437,7,6.44
15,duff,0,683,4,2.28
15,duke,1,487,4,33.42
15,dune,1,610,4,1.72
15,dusk,1,590,4,6.18
15,duvet,1,553,5,2.69
15,earl,1,451,4,23.4
15,easel,1,539,5,1.77
15,easter,1,691,6,17.94
15,eel,1,605,3,1.91
15,effort,1,644,6,77.93
15,egg,1,473,3,25.16
15,elf,1,485,3,3.39
15,elite,1,412,5,13
15,emblem,1,1002,6,1.97
15,engine,1,613,6,50.12
15,epoch,1,753,5,1.8
15,era,1,540,3,22.32
15,ewe,1,521,3,1.32
15,ex,1,551,2,8.34
15,faeces,1,787,6,3.19
15,faith,1,482,5,52.8
15,falcon,1,438,6,2.79
15,famine,1,499,6,6.67
15,farce,1,700,5,3.19
15,fibre,1,563,5,15.34
15,fife,0,501,4,4.13
15,fig,1,462,3,16.46
15,filth,1,421,5,2.82
15,fin,1,816,3,3.1
15,finch,1,508,5,2.97
15,fir,0,493,3,2.51
15,firth,0,541,5,3.51
15,fist,1,577,4,9.83
15,flair,1,500,5,3.66
15,flask,1,452,5,3.07
15,flint,1,442,5,5.19
15,flue,0,515,4,1.69
15,flux,1,685,4,5
15,foetus,1,543,6,2.39
15,fondant,1,543,7,2.5
15,food,1,465,4,189.92
15,forest,1,544,6,72.37
15,format,1,707,6,22.85
15,fortune,1,565,7,21.26
15,franc,0,411,5,2.98
15,franklin,1,528,8,4.61
15,friar,0,451,5,4.06
15,friend,1,474,6,168.63
15,frock,1,496,5,2.34
15,gait,0,663,4,1.58
15,gal,0,426,3,1.44
15,gala,0,442,4,4.22
15,gale,1,593,4,4.59
15,gamma,1,592,5,3.83
15,gang,1,461,4,15.51
15,gap,1,628,3,34.42
15,garlic,1,565,6,8.02
15,gen,0,531,3,3.86
15,gene,1,555,4,22.4
15,genre,1,554,5,6.05
15,genus,1,510,5,3.71
15,ghetto,1,419,6,2.15
15,giant,1,576,5,27.78
15,gill,1,571,4,8.06
15,girl,1,440,4,157.62
15,gist,1,590,4,1.66
15,glass,1,476,5,98.56
15,glee,1,427,4,1.73
15,globe,1,596,5,6.84
15,gloom,1,506,5,9.76
15,glove,1,466,5,3.92
15,goblin,1,488,6,4.26
15,grid,1,548,4,11.39
15,griffin,1,622,7,3.09
15,grove,1,449,5,7.33
15,guise,1,618,5,3.97
15,guitar,1,767,6,27.05
15,gulf,1,690,4,33.42
15,gun,1,478,3,35.04
15,hall,1,424,4,121.47
15,hangar,1,686,6,2.25
15,hank,0,457,4,3.55
15,harp,1,464,4,2.81
15,haven,1,528,5,6.6
15,havoc,1,486,5,3.41
15,hay,1,535,3,11.32
15,heathen,1,496,7,1.2
15,height,1,430,6,37.81
15,heir,1,574,4,9.85
15,helmet,1,592,6,6.9
15,hero,1,501,4,22.99
15,hill,1,488,4,70.88
15,hockey,1,523,6,6.01
15,horde,1,640,5,1.65
15,horn,1,460,4,10.2
15,horror,1,457,6,21.26
15,hostel,1,478,6,5.37
15,hour,1,528,4,113.36
15,hydra,1,506,5,1.77
15,hygiene,1,612,7,7.79
15,id,0,522,2,4.21
15,incest,1,432,6,3.05
15,islam,1,527,5,6.87
15,isle,1,556,4,13.8
15,ivy,0,540,3,6.11
15,jade,1,546,4,4.1
15,jaguar,1,524,6,5.09
15,jargon,1,457,6,5.21
15,jay,1,686,3,9.4
15,jew,1,538,3,4.19
15,jihad,1,778,5,1.12
15,joy,1,643,3,29.56
15,junta,0,545,5,1.85
15,kernel,1,564,6,2.2
15,kestrel,1,630,7,1.44
15,kettle,1,476,6,9.25
15,kilo,1,474,4,1.53
15,kin,1,521,3,8.09
15,kit,1,522,3,18.5
15,kite,1,486,4,7.16
15,kiwi,1,599,4,1.98
15,la,0,607,2,47.54
15,laird,0,482,5,2.81
15,lake,1,567,4,39.66
15,lamp,1,397,4,13.58
15,lark,1,494,4,2.5
15,lattice,1,698,7,3.5
15,laurel,1,845,6,2.08
15,lava,1,423,4,4.64
15,lea,0,550,3,10.1
15,ledge,1,613,5,3.81
15,leech,1,537,5,1.88
15,legend,1,534,6,12.49
15,lens,0,474,4,6.72
15,leopard,1,421,7,2.39
15,lesson,1,505,6,22.78
15,lettuce,1,422,7,3.98
15,ley,0,386,3,1.98
15,lily,1,479,4,16.03
15,limb,1,565,4,6.5
15,linen,0,418,5,9.55
15,liquor,1,519,6,4.32
15,litre,1,525,5,5.09
15,lobe,1,532,4,1.65
15,loch,1,534,4,13.07
15,lotus,1,741,5,8.65
15,lough,0,677,5,2.51
15,louvre,0,478,6,2.04
15,lust,1,410,4,4.92
15,lustre,1,551,6,1.54
15,maggot,1,558,6,2.35
15,magma,1,555,5,1.89
15,maid,1,537,4,9.43
15,maize,1,727,5,3.3
15,mama,1,491,4,5.56
15,mammoth,1,765,7,2.09
15,mane,1,641,4,1.8
15,manor,1,574,5,19.12
15,maple,1,514,5,3.75
15,marble,1,434,6,13.75
15,marquee,1,556,7,2.2
15,martin,1,629,6,53.15
15,mattress,1,429,8,5.04
15,mead,1,519,4,2.75
15,medal,1,550,5,11.16
15,membrane,1,522,8,8.86
15,merchant,1,535,8,18.41
15,methyl,1,560,6,1.75
15,mini,1,446,4,8.07
15,moat,1,659,4,2.84
15,mode,1,508,4,27.35
15,mogul,1,683,5,1.57
15,monarch,0,429,7,7.63
15,monkey,1,428,6,5.81
15,month,1,471,5,150.11
15,moon,1,415,4,29.77
15,moth,1,490,4,2.8
15,motto,1,511,5,3.46
15,mound,1,481,5,4.87
15,mountain,1,591,8,39.61
15,mousse,1,646,6,2.23
15,mule,1,569,4,1.88
15,murphy,0,621,6,9.6
15,muscle,1,505,6,17.83
15,music,1,422,5,150.19
15,mutton,1,481,6,2.01
15,myth,1,744,4,14.94
15,napkin,1,448,6,1.96
15,neighbour,1,480,9,17.76
15,nelson,0,442,6,10.04
15,neon,1,485,4,2.54
15,news,1,488,4,145.58
15,niece,1,581,5,4.77
15,noise,1,442,5,46.56
15,norm,0,395,4,10.03
15,nozzle,1,502,6,1.81
15,nun,1,503,3,4.45
15,oak,1,468,3,16.35
15,oath,1,551,4,5.47
15,oboe,1,785,4,1.32
15,opus,1,570,4,1.16
15,orchard,1,528,7,5.24
15,orchid,1,635,6,2.1
15,ordnance,0,482,8,3.95
15,ore,0,834,3,4.82
15,organ,1,472,5,13.4
15,oscar,1,524,5,6.54
15,ostrich,1,537,7,1.37
15,ox,1,605,2,1.92
15,oxide,1,527,5,4.02
15,pact,1,531,4,10.7
15,paddock,1,531,7,2.46
15,padre,0,465,5,1.29
15,pageant,1,798,7,1.91
15,pamphlet,1,518,8,4.07
15,pane,0,467,4,1.34
15,pang,1,474,4,1.88
15,papa,1,466,4,4.86
15,parent,1,500,6,37.31
15,parish,1,534,6,39.42
15,parkin,0,437,6,2.23
15,parsley,1,505,7,3.83
15,parson,0,552,6,2.51
15,party,1,568,5,403.06
15,pastel,1,442,6,3.36
15,pastry,1,573,6,5.04
15,path,1,462,4,62.51
15,peace,1,489,5,88.8
15,pellet,1,674,6,2.26
15,penguin,1,501,7,4.74
15,perry,1,836,5,5.33
15,person,1,561,6,249.82
15,phoenix,1,482,7,5.61
15,pi,1,710,2,6.15
15,pint,1,509,4,12.35
15,pippin,0,715,6,1.38
15,pistol,1,558,6,6.09
15,platform,1,451,8,25.65
15,plea,1,434,4,11.58
15,plinth,1,913,6,1.54
15,plum,1,518,4,2.87
15,poem,1,452,4,24.64
15,pollen,1,683,6,3.34
15,pond,1,440,4,17.27
15,poplar,1,589,6,1.24
15,poppy,1,1053,5,2.67
15,porch,1,542,5,5.49
15,pork,1,592,4,5.86
15,porridge,1,465,8,2.91
15,portrait,1,459,8,17.37
15,pride,1,418,5,29.24
15,priest,1,494,6,21.22
15,prince,1,535,6,59.37
15,protein,1,545,7,28.45
15,prowess,1,492,7,2.83
15,psalm,1,557,5,2.27
15,pub,1,410,3,38.21
15,pulpit,1,623,6,2.75
15,pupil,1,493,5,23.21
15,quirk,1,545,5,1.35
15,radar,1,536,5,6.77
15,ranch,1,492,5,1.36
15,realm,1,618,5,10.53
15,reed,1,545,4,9.54
15,rep,0,612,3,2.48
15,reptile,1,556,7,1.2
15,requiem,1,553,7,1.62
15,rhythm,1,477,6,15.23
15,rind,1,574,4,2.2
15,rite,0,633,4,2.85
15,robot,1,447,5,4.5
15,role,1,447,4,182.2
15,rouble,0,512,6,1.96
15,routine,1,476,7,32.16
15,rump,1,766,4,3.1
15,rye,1,834,3,4.73
15,saffron,1,473,7,1.84
15,salad,1,628,5,11.43
15,salon,1,473,5,7.1
15,science,1,508,7,105.97
15,scope,0,498,5,34.38
15,scot,0,807,4,4.81
15,script,1,447,6,12.39
15,scroll,1,478,6,2.14
15,scrum,0,455,5,3.34
15,scum,1,476,4,5.78
15,sect,1,541,4,2.55
15,sector,1,448,6,87.2
15,semen,0,453,5,1.63
15,senate,0,471,6,13.06
15,serpent,1,658,7,2.49
15,settee,1,823,6,3.32
15,shale,0,517,5,1.69
15,shallot,1,528,7,1.63
15,shark,1,438,5,3.19
15,shawl,1,512,5,2.46
15,sheath,1,474,6,1.67
15,shilling,1,661,8,3.84
15,shrapnel,1,595,8,1.59
15,shrub,1,480,5,2.61
15,si,1,647,2,5.98
15,sickle,1,858,6,1.65
15,siege,0,403,5,8.53
15,sikh,1,669,4,1.94
15,silk,1,466,4,22.63
15,sill,1,688,4,2.43
15,sine,1,912,4,1.88
15,slab,1,590,4,4.63
15,slag,1,474,4,1.88
15,slime,1,514,5,1.52
15,sludge,1,462,6,2.12
15,snail,1,494,5,2.94
15,soccer,1,577,6,13.24
15,soda,1,458,4,3.66
15,soul,1,476,4,30.26
15,sparrow,1,726,7,1.91
15,spasm,1,496,5,1.91
15,spate,0,798,5,3.31
15,speech,1,465,6,78.32
15,sphincter,0,494,9,3.46
15,spider,1,515,6,6.71
15,spinach,1,669,7,1.99
15,spree,1,651,5,1.89
15,squirrel,1,446,8,2.37
15,stair,1,430,5,3.69
15,statue,1,441,6,9.32
15,stature,1,787,7,4.07
15,statute,1,588,7,15.57
15,stead,1,784,5,2.9
15,stein,0,500,5,3.1
15,strife,0,706,6,2.92
15,sulphur,1,882,7,8.33
15,sultan,1,581,6,4.62
15,sum,1,425,3,44.09
15,surgeon,1,531,7,10.52
15,sword,1,559,5,14.77
15,symbol,1,484,6,17.93
15,symptom,1,479,7,5.7
15,syntax,1,610,6,5.82
15,tale,1,545,4,20.99
15,tank,1,385,4,33.24
15,tariff,1,659,6,6.69
15,team,1,539,4,189.22
15,tech,0,423,4,3
15,temple,1,527,6,21.08
15,tempo,1,637,5,3.49
15,tendon,1,442,6,1.65
15,tennis,1,536,6,28.67
15,tent,1,420,4,11.61
15,terrain,1,497,7,6.2
15,terror,1,742,6,15.12
15,terry,1,575,5,25.45
15,text,1,470,4,76.65
15,theft,1,501,5,17.27
15,theme,1,409,5,38.57
15,thistle,1,569,7,2.53
15,thrift,1,441,6,1.85
15,throat,1,456,6,32.29
15,throne,1,449,6,12.19
15,thyme,1,442,5,1.65
15,titan,1,454,5,1.18
15,tod,0,605,3,3.51
15,toilet,1,395,6,15.78
15,tongue,1,504,6,24.66
15,tooth,1,414,5,6.49
15,torque,1,427,6,6.04
15,tot,1,561,3,1.84
15,totem,1,675,5,1.38
15,toy,1,500,3,9.77
15,tract,1,505,5,5.6
15,trait,1,459,5,3
15,tram,1,552,4,4.25
15,trance,1,508,6,2.08
15,trauma,1,537,6,5.23
15,tray,1,544,4,14.39
15,tribute,1,498,7,15.18
15,trifle,1,472,6,2.97
15,trio,1,502,4,7.42
15,tub,1,428,3,3.1
15,tungsten,1,556,8,1.15
15,tunic,1,462,5,2.79
15,turmoil,1,610,7,5.48
15,tweed,1,767,5,7.5
15,tycoon,0,469,6,2.03
15,uncle,1,528,5,35.43
15,urine,1,452,5,8.06
15,vaccine,1,495,7,3.81
15,vale,1,534,4,7.09
15,valve,1,685,5,7.49
15,vassal,0,531,6,1.17
15,vat,1,411,3,23.82
15,veal,1,478,4,1.47
15,vehicle,1,577,7,42.23
15,venom,1,512,5,2.56
15,verdict,1,468,7,14.24
15,verse,1,503,5,14.4
15,vessel,1,472,6,14.1
15,vial,1,636,4,1.59
15,vigil,1,559,5,2.14
15,viking,1,582,6,4.78
15,village,1,486,7,113.4
15,villain,1,524,7,3.15
15,volume,1,411,6,53.62
15,vortex,1,632,6,1.73
15,waist,1,525,5,14.2
15,ward,1,448,4,35.47
15,weir,0,474,4,5.33
15,wharf,0,549,5,3.4
15,wheat,1,563,5,9.79
15,whore,1,474,5,2.9
15,widow,1,541,5,15.76
15,willow,1,440,6,3.51
15,witch,1,572,5,6.16
15,woman,1,414,5,232.13
15,wrath,1,605,5,3.66
15,wreath,1,451,6,1.82
15,wright,1,493,6,19.72
15,wrist,1,500,5,10.56
15,yeast,1,414,5,3.89
15,yoga,1,576,4,2.18
15,yoghurt,1,522,7,2.93
15,youth,0,529,5,54.15
15,zenith,1,533,6,2.31
15,zero,1,410,4,22.86
15,zest,1,427,4,1.86
16,abbey,1,653,5,19.42
16,abbot,0,784,5,5.88
16,acre,1,596,4,5.75
16,aegis,0,511,5,1.42
16,affair,1,486,6,33.04
16,aide,1,666,4,2.77
16,aisle,1,554,5,4.68
16,alley,1,683,5,6.42
16,alp,0,440,3,1.35
16,alpha,1,539,5,11.21
16,altar,1,971,5,8.95
16,ambit,0,491,5,1.83
16,ankle,1,462,5,9.73
16,apple,1,488,5,26.54
16,arab,1,657,4,26.38
16,arrow,0,515,5,10.4
16,arse,1,480,4,5.55
16,arson,1,646,5,3.23
16,ass,1,441,3,3.2
16,atom,1,857,4,5.52
16,auto,1,722,4,2.56
16,axis,1,601,4,10.41
16,axle,1,575,4,1.66
16,bacon,1,542,5,14.62
16,badge,1,499,5,5.55
16,bale,0,540,4,1.45
16,bamboo,1,598,6,2.9
16,barley,0,870,6,5.87
16,barrow,1,615,6,5.68
16,basil,1,615,5,7.98
16,batch,1,549,5,8.06
16,batten,0,982,6,1.41
16,bazaar,0,516,6,2.37
16,beast,1,586,5,9.11
16,beech,1,525,5,4.3
16,ben,1,582,3,31.75
16,bench,1,401,5,20.02
16,bile,1,1234,4,11.83
16,bin,1,594,3,10.08
16,binge,1,536,5,1.44
16,blade,1,721,5,11.08
16,blob,1,970,4,1.92
16,bloke,1,464,5,13.11
16,blouse,1,553,6,5.28
16,bonnet,1,643,6,4.13
16,bonus,1,406,5,13.95
16,boogie,1,485,6,1.61
16,booth,1,451,5,6.11
16,bosom,1,1435,5,2.7
16,bourbon,0,515,7,1.4
16,brass,1,560,5,15.31
16,breath,1,884,6,51.57
16,bride,1,515,5,11.19
16,brine,1,587,5,1.71
16,brink,1,806,5,4.21
16,bureau,1,654,6,14.42
16,burgh,0,985,5,2.28
16,bush,1,553,4,37.68
16,cab,1,686,3,15.47
16,cabin,1,619,5,11.18
16,canvas,1,624,6,11.39
16,capsule,1,1046,7,2.19
16,car,1,686,3,278.73
16,carbon,1,520,6,24.63
16,cargo,1,664,5,8.74
16,carrot,1,794,6,3.83
16,cartel,1,623,6,2.8
16,cartridge,1,719,9,3.02
16,cat,1,970,3,39.52
16,cattle,1,516,6,25.69
16,cave,1,532,4,12.75
16,cedar,1,1163,5,1.74
16,cell,1,691,4,55.18
16,cellar,1,530,6,6.93
16,cert,1,641,4,1.89
16,champagne,1,654,9,19.31
16,chancel,0,701,7,1.51
16,chaos,1,649,5,16.4
16,chariot,1,518,7,2.32
16,charlotte,1,643,9,15.65
16,chasm,1,718,5,1.35
16,chest,1,1568,5,37.99
16,chi,0,514,3,2.64
16,chick,1,542,5,3.11
16,chilli,0,531,6,1.93
16,chord,1,681,5,5.7
16,chunk,1,550,5,2.98
16,chute,1,750,5,1.37
16,circuit,1,555,7,26.44
16,cistern,0,634,7,2.67
16,clan,1,633,4,4.36
16,client,1,685,6,60.99
16,clone,1,750,5,3.6
16,cloth,1,526,5,19.67
16,cob,1,546,3,1.5
16,cobalt,1,773,6,2.94
16,coca,1,541,4,2.19
16,cocoa,1,710,5,5.14
16,coffee,1,568,6,66.66
16,coffin,1,559,6,13.97
16,cognac,0,451,6,1.39
16,cola,1,516,4,2.09
16,colon,1,936,5,7.86
16,colonel,1,888,7,19.61
16,column,1,541,6,28.43
16,coma,1,513,4,2.54
16,combo,1,596,5,2.47
16,comma,1,591,5,2.01
16,commerce,1,605,8,16.17
16,comrade,1,689,7,3.42
16,cone,1,531,4,4.36
16,corpse,1,1661,6,8.3
16,corpus,1,576,6,7.24
16,creed,1,1023,5,7.85
16,cricket,1,516,7,33.06
16,crisis,1,649,6,59.03
16,cub,1,906,3,1.61
16,cue,1,479,3,4.59
16,cuisine,1,428,7,4.36
16,daisy,1,558,5,6.37
16,dale,1,641,4,7.38
16,dane,0,671,4,3.83
16,deacon,0,495,6,2.69
16,dean,1,723,4,20.06
16,dearth,0,666,6,1.19
16,degree,1,495,6,99.72
16,dell,1,589,4,3.55
16,denim,1,589,5,2.4
16,dew,1,547,3,2.8
16,dickens,1,613,7,6.79
16,dirt,1,480,4,10.06
16,doctrine,1,502,8,17.2
16,doe,0,406,3,6.05
16,dogma,1,542,5,2.59
16,dole,1,954,4,5.91
16,doll,1,495,4,7.51
16,domain,1,565,6,16.71
16,donkey,1,578,6,5.49
16,dragon,1,564,6,9
16,drake,1,914,5,3.13
16,duct,1,701,4,2.66
16,duet,1,546,4,1.78
16,dung,1,750,4,2.23
16,duo,0,496,3,3.73
16,eagle,1,529,5,12.87
16,ear,1,759,3,28.76
16,eaves,1,634,5,1.89
16,ego,1,514,3,9.71
16,elm,1,555,3,2.51
16,enzyme,1,669,6,7.41
16,ethos,1,604,5,4.42
16,event,1,590,5,103.89
16,fa,0,536,2,15.66
16,facet,1,1195,5,2.18
16,fame,1,528,4,12.1
16,fauna,1,511,5,3.58
16,feat,1,450,4,3.87
16,fen,0,800,3,5.56
16,fiat,0,559,4,3.44
16,finn,0,559,4,5.92
16,flak,0,597,4,1.92
16,flea,0,443,4,1.83
16,flesh,1,482,5,25.43
16,flora,1,597,5,13.32
16,foe,1,568,3,3.81
16,font,1,492,4,3.03
16,fort,1,639,4,10.67
16,fountain,1,462,8,6.82
16,fraud,1,578,5,17.97
16,frieze,0,416,6,1.27
16,frog,1,533,4,5.1
16,fun,1,436,3,51.21
16,fungus,0,444,6,2.95
16,furnace,1,872,7,2.91
16,gable,0,656,5,2.21
16,gallon,1,547,6,3.6
16,gem,1,611,3,3.08
16,genius,1,437,6,11.15
16,germ,1,525,4,1.7
16,gibbon,1,1321,6,1.64
16,gig,1,544,3,5.73
16,gilt,1,862,4,4.01
16,gland,1,535,5,2.61
16,glen,1,561,4,9.64
16,gluten,1,605,6,1.8
16,goal,1,521,4,59.38
16,goat,1,553,4,6.28
16,gold,1,506,4,77.92
16,gorse,0,927,5,1.51
16,grain,1,458,5,18.07
16,gram,1,647,4,2.23
16,grammar,0,1189,7,24.23
16,grange,0,502,6,4.58
16,grape,1,448,5,2.84
16,greed,1,705,5,4.93
16,grist,0,570,5,1.28
16,guilt,1,505,5,17.7
16,guru,0,426,4,2.09
16,gust,1,631,4,1.45
16,hair,1,1024,4,144.53
16,halo,1,737,4,1.63
16,harem,1,731,5,2.18
16,hart,1,441,4,6.2
16,haste,1,440,5,4.41
16,hat,1,624,3,31.37
16,heart,1,452,5,137.32
16,hearth,1,792,6,4.01
16,heath,1,650,5,13.41
16,hectare,1,621,7,1.96
16,helm,0,420,4,2.74
16,hen,1,603,3,4.46
16,hermit,0,553,6,1.24
16,hick,1,485,4,2.27
16,hilt,1,694,4,1.52
16,honey,1,688,5,14.79
16,hoof,1,552,4,1.26
16,hormone,1,665,7,4.42
16,horse,1,462,5,77.61
16,hotel,1,691,5,114.47
16,hub,1,430,3,2.96
16,hue,1,637,3,2.18
16,hun,0,1089,3,2.02
16,icon,1,614,4,5.01
16,idea,1,556,4,217.03
16,idiom,0,417,5,2.69
16,idiot,1,468,5,6.49
16,idol,1,536,4,2.6
16,impulse,1,527,7,7.41
16,inn,1,601,3,15.4
16,insect,1,483,6,7.56
16,ion,1,633,3,4.84
16,jean,1,981,4,30.63
16,jeep,1,531,4,4.44
16,johnny,1,1523,6,15.48
16,judo,1,634,4,1.37
16,june,1,580,4,145.9
16,jungle,1,448,6,9.77
16,keel,0,407,4,1.75
16,kiln,1,716,4,1.82
16,king,1,678,4,163.88
16,kiosk,1,874,5,1.87
16,kitchen,1,448,7,82.47
16,kitten,1,458,6,2.5
16,knack,1,754,5,2.21
16,knob,1,767,4,2.81
16,lad,1,757,3,19.69
16,lagoon,1,576,6,2.03
16,lama,1,583,4,1.32
16,lane,1,1109,4,45.33
16,lantern,1,581,7,2.56
16,larva,1,820,5,1.25
16,lass,1,773,4,4.39
16,law,1,549,3,270.33
16,lawn,1,699,4,10.82
16,leash,0,578,5,1.73
16,lee,1,818,3,37.06
16,lemon,1,537,5,12.19
16,lid,1,474,3,10.87
16,lilac,1,652,5,1.89
16,limbo,1,1496,5,1.82
16,lip,1,554,3,15.92
16,lipid,1,798,5,2.68
16,loo,0,398,3,4.35
16,lore,0,1013,4,1.62
16,loss,1,1395,4,116.02
16,lot,1,461,3,184.83
16,luck,1,490,4,32.13
16,lung,1,529,4,9.33
16,lymph,1,724,5,1.85
16,mac,1,967,3,9.82
16,mace,1,684,4,1.77
16,magnet,1,958,6,3.22
16,mall,1,528,4,2.93
16,mam,1,500,3,5.13
16,mammal,1,524,6,2.86
16,mango,1,846,5,1.14
16,marc,0,461,4,6.77
16,mare,1,689,4,6.36
16,margin,1,591,6,14.58
16,marrow,1,877,6,3.15
16,marsh,1,566,5,10.3
16,mason,1,809,5,9.32
16,mast,1,538,4,4.63
16,matrix,1,550,6,14.33
16,matron,0,574,6,3.98
16,mavis,0,728,5,2.46
16,mayhem,1,621,6,1.71
16,mayor,1,839,5,22.64
16,maze,1,516,4,4.71
16,meadow,1,604,6,6.7
16,meal,1,456,4,42.65
16,meat,1,531,4,36
16,mecca,1,640,5,1.95
16,melon,1,652,5,2.03
16,menu,1,874,4,15.95
16,method,1,626,6,90.91
16,metre,1,743,5,9
16,mick,1,737,4,15.08
16,midi,0,585,4,2.32
16,mile,1,571,4,32.36
16,mirth,1,568,5,1.78
16,missus,1,651,6,1.86
16,mite,0,728,4,2.08
